10|9045||False|0
11|9045||False|0
12|9045||False|0
14|6394||False|0
15|6394||False|0
16|7747||False|0
17|7747||False|0
18|7747||False|0
19|7747||False|0
20|7747||False|0
21|7747||False|0
22|7747||False|0
23|1591||False|0
24|1591||False|0
25|1591||False|0
26|1591||False|0
28|2572||False|0
29|9007||False|0
30|9007||False|0
31|9007||False|0
32|4941||False|0
33|4941||False|0
34|4941||False|0
35|4941||False|0
36|1764||False|0
37|1764||False|0
38|1764||False|0
39|1157||False|0
40|1157||False|0
41|1157||False|0
42|1157||False|0
43|1157||False|0
46|5069||False|0
47|5069||False|0
48|5069||False|0
51|5069||False|0
53|5069||False|0
54|5069||False|0
55|1344||False|0
56|1344||False|0
57|1344||False|0
58|1344||False|0
59|1344||False|0
60|1344||False|0
61|3906||False|0
62|3906||False|0
63|3906||False|0
64|3906||False|0
65|9438||False|0
66|9438||False|0
67|4480||False|0
68|4480||False|0
70|4480||False|0
71|4480||False|0
72|4480||False|0
73|4480||False|0
74|4480||False|0
75|6019||False|0
76|1741||False|0
77|1741||False|0
78|1741||False|0
79|1741||False|0
80|1741||False|0
81|1741||False|0
82|3240||False|0
83|3240||False|0
84|3240||False|0
85|3240||False|0
86|3240||False|0
87|6568||False|0
88|6568||False|0
89|6568||False|0
90|7151||False|0
91|7151||False|0
92|7151||False|0
93|7151||False|0
94|3324||False|0
95|3324||False|0
96|3324||False|0
97|3324||False|0
98|3324||False|0
100|6426||False|0
101|6426||False|0
102|6426||False|0
103|6426||False|0
104|2971||False|0
105|2971||False|0
106|2971||False|0
107|2971||False|0
108|2971||False|0
109|9052||False|0
110|9052||False|0
111|9052||False|0
112|9052||False|0
113|9052||False|0
114|9052||False|0
115|9052||False|0
116|9140||False|0
117|9140||False|0
118|9140||False|0
119|4354||False|0
120|4354||False|0
121|4354||False|0
122|4354||False|0
123|4354||False|0
124|4354||False|0
125|6774||False|0
126|6774||False|0
127|6774||False|0
128|6774||False|0
129|6774||False|0
130|6774||False|0
131|6774||False|0
132|6774||False|0
133|6774||False|0
134|8862||False|0
135|8862||False|0
136|8862||False|0
137|8862||False|0
139|8597||False|0
140|8597||False|0
141|8597||False|0
142|8597||False|0
143|8597||False|0
144|8578||False|0
145|8578||False|0
146|8578||False|0
147|8578||False|0
148|8010||False|0
149|8010||False|0
150|8010||False|0
151|6501||False|0
152|6501||False|0
153|6501||False|0
154|6501||False|0
155|6501||False|0
156|6501||False|0
158|425||False|0
159|425||False|0
160|425||False|0
161|7633||False|0
162|7633||False|0
163|7633||False|0
164|7633||False|0
165|7633||False|0
166|7633||False|0
167|7633||False|0
168|3853||False|0
169|3853||False|0
170|3853||False|0
171|3853||False|0
172|6042||False|0
173|6042||False|0
174|6042||False|0
175|6042||False|0
176|8629||False|0
177|8629||False|0
178|1705||False|0
179|1705||False|0
180|1705||False|0
181|1705||False|0
182|1705||False|0
183|9220||False|0
184|9220||False|0
185|9220||False|0
186|9220||False|0
187|9220||False|0
188|9220||False|0
189|9220||False|0
190|9220||False|0
191|9220||False|0
192|9220||False|0
193|9345||False|0
194|9345||False|0
195|9345||False|0
196|1297||False|0
197|1297||False|0
198|1297||False|0
199|1297||False|0
200|1297||False|0
201|1297||False|0
202|8648||False|0
203|8648||False|0
204|7130||False|0
205|7130||False|0
206|7130||False|0
207|7130||False|0
208|7130||False|0
209|7130||False|0
210|7130||False|0
211|7130||False|0
212|1338||False|0
213|1338||False|0
214|1338||False|0
215|1338||False|0
216|1587||False|0
217|1587||False|0
218|1587||False|0
219|8620||False|0
220|8620||False|0
221|8620||False|0
222|8620||False|0
223|6777||False|0
224|6777||False|0
226|6777||False|0
227|6777||False|0
230|6777||False|0
231|6777||False|0
232|6777||False|0
233|6777||False|0
234|1674||False|0
235|1674||False|0
236|1674||False|0
237|5336||False|0
238|5336||False|0
239|5336||False|0
240|5336||False|0
242|5336||False|0
244|3226||False|0
245|3226||False|0
246|3226||False|0
247|3226||False|0
248|3226||False|0
249|3226||False|0
250|3226||False|0
251|3226||False|0
253|6888||False|0
254|6888||False|0
255|6888||False|0
256|6888||False|0
257|6888||False|0
258|6888||False|0
259|6888||False|0
260|6888||False|0
262|8643||False|0
263|8643||False|0
264|8643||False|0
265|8643||False|0
266|8669||False|0
267|8669||False|0
268|8669||False|0
269|8669||False|0
270|9221||False|0
271|9221||False|0
272|9221||False|0
273|9221||False|0
274|9221||False|0
275|2375||False|0
276|2375||False|0
277|2375||False|0
278|2375||False|0
279|2375||False|0
280|2375||False|0
281|2375||False|0
283|2363||False|0
284|2363||False|0
285|2363||False|0
286|2363||False|0
287|7566||False|0
288|7566||False|0
289|7566||False|0
290|7566||False|0
291|8720||False|0
292|8720||False|0
293|8720||False|0
294|8720||False|0
295|2862||False|0
296|2862||False|0
297|2862||False|0
298|2862||False|0
300|2862||False|0
301|2862||False|0
302|2862||False|0
303|7230||False|0
304|7230||False|0
306|7230||False|0
307|7230||False|0
308|7230||False|0
309|7230||False|0
310|7230||False|0
311|7457||False|0
313|7457||False|0
314|7457||False|0
315|7457||False|0
316|7457||False|0
317|7457||False|0
318|7457||False|0
319|7457||False|0
320|4315||False|0
321|4315||False|0
322|4315||False|0
323|4315||False|0
324|8854||False|0
325|8854||False|0
326|8854||False|0
327|8854||False|0
328|8854||False|0
329|8854||False|0
330|8854||False|0
331|8854||False|0
333|2721||False|0
334|2721||False|0
335|2721||False|0
337|2721||False|0
338|5138||False|0
340|5138||False|0
341|5138||False|0
343|7837||False|0
344|7837||False|0
345|7837||False|0
346|408||False|0
347|3456||False|0
348|3456||False|0
349|3456||False|0
350|8049||False|0
351|8049||False|0
352|8049||False|0
353|8469||False|0
354|8469||False|0
355|8469||False|0
356|8469||False|0
358|6772||False|0
359|6772||False|0
360|6772||False|0
362|6772||False|0
363|6772||False|0
366|5347||False|0
367|5347||False|0
368|5347||False|0
371|6796||False|0
373|6796||False|0
374|6796||False|0
375|6796||False|0
376|6796||False|0
377|6796||False|0
378|6782||False|0
379|6782||False|0
380|6782||False|0
381|6782||False|0
382|6782||False|0
383|6782||False|0
384|7571||False|0
385|7571||False|0
386|7571||False|0
387|7571||False|0
388|7571||False|0
389|7632||False|0
390|7632||False|0
391|1281||False|0
392|1281||False|0
393|1281||False|0
394|1281||False|0
395|1281||False|0
396|4483||False|0
397|4483||False|0
398|4483||False|0
399|4483||False|0
400|4483||False|0
401|4483||False|0
402|4483||False|0
403|4414||False|0
405|4414||False|0
406|4414||False|0
407|4414||False|0
408|4414||False|0
409|4414||False|0
410|4414||False|0
411|4109||False|0
412|4109||False|0
413|4109||False|0
414|4109||False|0
415|4109||False|0
416|4109||False|0
417|4109||False|0
418|4109||False|0
420|4109||False|0
421|7912||False|0
422|7912||False|0
423|7912||False|0
424|7912||False|0
425|7912||False|0
426|6462||False|0
427|6462||False|0
429|3298||False|0
430|3298||False|0
431|3298||False|0
433|3298||False|0
434|3298||False|0
436|3298||False|0
437|1995||False|0
438|1995||False|0
439|1995||False|0
440|1995||False|0
441|1995||False|0
442|1995||False|0
443|1995||False|0
444|5443||False|0
445|5443||False|0
446|9419||False|0
447|9419||False|0
448|9419||False|0
449|9419||False|0
451|9419||False|0
452|9419||False|0
453|9419||False|0
454|9419||False|0
455|7683||False|0
456|7683||False|0
457|7683||False|0
458|7683||False|0
459|7683||False|0
460|7683||False|0
461|7683||False|0
462|7683||False|0
463|6769||False|0
464|6769||False|0
465|6769||False|0
466|6769||False|0
467|6769||False|0
468|6769||False|0
470|6769||False|0
471|7455||False|0
472|7455||False|0
473|7455||False|0
474|7455||False|0
475|7455||False|0
476|7455||False|0
477|7455||False|0
478|7455||False|0
479|1245||False|0
480|1245||False|0
481|1245||False|0
483|1245||False|0
484|1245||False|0
485|1245||False|0
486|1245||False|0
487|2743||False|0
488|2743||False|0
489|2743||False|0
490|2743||False|0
492|2743||False|0
493|3753||False|0
494|3753||False|0
495|3753||False|0
496|3753||False|0
497|3753||False|0
498|7657||False|0
499|7657||False|0
500|7657||False|0
501|2720||False|0
502|2720||False|0
503|2720||False|0
504|2720||False|0
505|2720||False|0
506|2720||False|0
507|6001||False|0
508|6001||False|0
509|6001||False|0
510|6001||False|0
511|6001||False|0
512|5711||False|0
513|5711||False|0
514|5711||False|0
515|5711||False|0
516|5711||False|0
517|5711||False|0
518|5711||False|0
519|5711||False|0
520|1768||False|0
521|1768||False|0
522|1768||False|0
523|1768||False|0
524|1768||False|0
525|1768||False|0
526|3860||False|0
527|3860||False|0
528|3860||False|0
529|3860||False|0
530|3860||False|0
531|3860||False|0
532|2972||False|0
533|2972||False|0
534|2972||False|0
535|7601||False|0
536|7601||False|0
537|7601||False|0
538|7601||False|0
539|7601||False|0
540|7608||False|0
541|7608||False|0
542|7608||False|0
543|7608||False|0
544|7608||False|0
545|7608||False|0
546|4044||False|0
547|4044||False|0
548|4044||False|0
549|4044||False|0
550|4044||False|0
551|4044||False|0
552|9312||False|0
553|9312||False|0
554|9312||False|0
555|9312||False|0
556|9312||False|0
557|9312||False|0
559|8060||False|0
560|8060||False|0
561|8060||False|0
562|8060||False|0
563|8060||False|0
564|8060||False|0
565|9191||False|0
566|9191||False|0
567|4963||False|0
568|4963||False|0
569|6901||False|0
570|6464||False|0
571|6464||False|0
572|6464||False|0
573|6464||False|0
574|6464||False|0
575|6383||False|0
576|6383||False|0
577|6383||False|0
578|2464||False|0
579|2464||False|0
580|2464||False|0
581|2464||False|0
582|2464||False|0
583|2464||False|0
584|2464||False|0
585|2464||False|0
586|3269||False|0
587|3269||False|0
588|3269||False|0
589|3269||False|0
590|3269||False|0
591|3242||False|0
592|3242||False|0
593|3242||False|0
594|3242||False|0
595|6763||False|0
596|6763||False|0
597|6763||False|0
598|2904||False|0
599|2904||False|0
600|2904||False|0
602|7119||False|0
604|7119||False|0
605|7119||False|0
606|7119||False|0
607|7119||False|0
608|7119||False|0
609|7119||False|0
610|7119||False|0
611|5223||False|0
612|5223||False|0
613|5223||False|0
614|5223||False|0
615|5223||False|0
616|7671||False|0
617|7671||False|0
618|7671||False|0
619|7671||False|0
620|7671||False|0
621|5698||False|0
622|5698||False|0
623|5698||False|0
624|1885||False|0
625|1885||False|0
626|3896||False|0
627|3896||False|0
628|2975||False|0
629|2975||False|0
630|3229||False|0
631|3229||False|0
633|3229||False|0
635|3229||False|0
636|3229||False|0
637|3229||False|0
638|3229||False|0
639|3229||False|0
642|3229||False|0
643|3229||False|0
645|6861||False|0
646|6861||False|0
647|6861||False|0
648|6861||False|0
649|7639||False|0
650|7639||False|0
652|7639||False|0
653|7639||False|0
654|7639||False|0
655|7639||False|0
656|7098||False|0
657|7098||False|0
658|7098||False|0
659|5750||False|0
660|5750||False|0
661|5750||False|0
662|5750||False|0
663|5750||False|0
664|8048||False|0
665|8048||False|0
666|8050||False|0
667|8050||False|0
668|8050||False|0
669|3219||False|0
670|3219||False|0
671|3219||False|0
672|3219||False|0
673|3219||False|0
674|3219||False|0
676|3219||False|0
677|3956||False|0
678|3956||False|0
679|3956||False|0
680|3956||False|0
681|1564||False|0
682|8482||False|0
683|8482||False|0
684|8482||False|0
685|8482||False|0
686|8482||False|0
687|8482||False|0
688|8482||False|0
689|6806||False|0
690|6806||False|0
691|6806||False|0
692|6806||False|0
693|6806||False|0
695|8614||False|0
696|8614||False|0
697|8614||False|0
698|8614||False|0
699|8614||False|0
700|8614||False|0
701|4127||False|0
702|4127||False|0
703|4127||False|0
705|4127||False|0
706|4127||False|0
708|6576||False|0
709|6576||False|0
710|6576||False|0
711|6576||False|0
712|6576||False|0
713|6576||False|0
715|6576||False|0
716|5724||False|0
717|5724||False|0
718|5724||False|0
719|5724||False|0
720|4894||False|0
721|4894||False|0
722|4894||False|0
723|4894||False|0
724|6964||False|0
725|6964||False|0
726|6964||False|0
727|6964||False|0
728|6964||False|0
729|6897||False|0
730|6897||False|0
731|6897||False|0
732|6897||False|0
733|6897||False|0
734|4166||False|0
735|4166||False|0
736|4166||False|0
738|4166||False|0
739|4166||False|0
740|4166||False|0
741|4166||False|0
742|3849||False|0
743|3849||False|0
744|3849||False|0
747|3849||False|0
748|1790||False|0
749|1790||False|0
750|1790||False|0
751|1790||False|0
753|8301||False|0
754|8301||False|0
756|1595||False|0
758|1595||False|0
759|1595||False|0
760|1595||False|0
761|1595||False|0
762|1595||False|0
763|1595||False|0
764|5806||False|0
765|5806||False|0
766|5806||False|0
767|5806||False|0
768|5806||False|0
769|5806||False|0
771|1700||False|0
772|1700||False|0
773|1700||False|0
774|1700||False|0
775|1700||False|0
776|1700||False|0
777|4166||False|0
778|5791||False|0
779|2956||False|0
780|2956||False|0
781|2956||False|0
782|1795||False|0
783|1795||False|0
784|1795||False|0
785|6246||False|0
786|6246||False|0
787|6246||False|0
788|6246||False|0
789|6246||False|0
790|6246||False|0
791|6246||False|0
792|7244||False|0
793|7244||False|0
795|7244||False|0
797|7244||False|0
798|7244||False|0
799|6045||False|0
800|6045||False|0
801|6045||False|0
802|7568||False|0
803|7568||False|0
804|7568||False|0
805|7568||False|0
809|7568||False|0
810|7568||False|0
811|4081||False|0
812|4081||False|0
813|6202||False|0
814|6202||False|0
815|6202||False|0
816|6202||False|0
817|6202||False|0
818|5192||False|0
819|5192||False|0
820|5192||False|0
821|5192||False|0
822|5192||False|0
823|5192||False|0
824|5192||False|0
825|2896||False|0
826|2896||False|0
827|2896||False|0
828|2896||False|0
829|2958||False|0
830|2958||False|0
831|2958||False|0
833|2958||False|0
835|2958||False|0
836|2958||False|0
837|6567||False|0
838|6567||False|0
839|6567||False|0
840|6567||False|0
841|4255||False|0
842|4255||False|0
843|4255||False|0
844|4255||False|0
845|4255||False|0
846|8443||False|0
847|8443||False|0
848|8443||False|0
849|8443||False|0
851|8443||False|0
852|8443||False|0
853|8443||False|0
854|9112||False|0
855|9112||False|0
857|9112||False|0
858|9112||False|0
859|9112||False|0
860|9112||False|0
861|9112||False|0
862|6302||False|0
863|6302||False|0
864|6302||False|0
865|6302||False|0
866|6302||False|0
